Purchase_Date,Falchion,Falchion_Autotronic_BS,Falchion_Autotronic_FN,Falchion_Autotronic_FT,Falchion_Autotronic_MW,Falchion_Autotronic_WW,Falchion_Black_laminate_BS,Falchion_Black_laminate_FN,Falchion_Black_laminate_FT,Falchion_Black_laminate_MW,Falchion_Black_laminate_WW,Falchion_Blue_Steel_BS,Falchion_Blue_Steel_FN,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_BS,Falchion_Boreal_forest_FN,Falchion_Boreal_forest_FT,Falchion_Boreal_forest_MW,Falchion_Boreal_forest_WW,Falchion_Bright_Water_BS,Falchion_Bright_Water_FN,Falchion_Bright_Water_FT,Falchion_Bright_Water_MW,Falchion_Bright_Water_WW,Falchion_Case_Hardened_BS,Falchion_Case_Hardened_FN,Falchion_Case_Hardened_FT,Falchion_Case_Hardened_MW,Falchion_Case_Hardened_WW,Falchion_Crimson_web_BS,Falchion_Crimson_web_FN,Falchion_Crimson_web_FT,Falchion_Crimson_web_MW,Falchion_Crimson_web_WW,Falchion_Damascus_Steel_BS,Falchion_Damascus_Steel_FN,Falchion_Damascus_Steel_FT,Falchion_Damascus_Steel_MW,Falchion_Damascus_Steel_WW,Falchion_Doppler_FN,Falchion_Doppler_MW,Falchion_Fade_FN,Falchion_Fade_MW,Falchion_Forest_DDPAT_BS,Falchion_Forest_DDPAT_FN,Falchion_Forest_DDPAT_FT,Falchion_Forest_DDPAT_MW,Falchion_Forest_DDPAT_WW,Falchion_Freehand_BS,Falchion_Freehand_FN,Falchion_Freehand_FT,Falchion_Freehand_MW,Falchion_Freehand_WW,Falchion_Gamma_Doppler_FN,Falchion_Gamma_Doppler_MW,Falchion_Lore_BS,Falchion_Lore_FN,Falchion_Lore_FT,Falchion_Lore_MW,Falchion_Marble_Fade_FN,Falchion_Marble_Fade_MW,Falchion_Night_BS,Falchion_Night_FT,Falchion_Night_MW,Falchion_Rust_coat_BS,Falchion_Rust_coat_WW,Falchion_safari_mesh_BS,Falchion_safari_mesh_FT,Falchion_safari_mesh_MW,Falchion_safari_mesh_WW,Falchion_Scorched_BS,Falchion_Scorched_FN,Falchion_Scorched_FT,Falchion_Scorched_MW,Falchion_Scorched_WW,Falchion_Slaughter_FN,Falchion_Slaughter_FT,Falchion_Slaughter_MW,Falchion_Stained_BS,Falchion_Stained_FN,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Tiger_Tooth_FN,Falchion_Tiger_Tooth_MW,Falchion_Ultraviolet_FN,Falchion_Ultraviolet_FT,Falchion_Ultraviolet_MW,Falchion_Ultraviolet_WW,Falchion_Urban_masked_BS,Falchion_Urban_masked_FN,Falchion_Urban_masked_FT,Falchion_Urban_masked_MW,Falchion_Urban_masked_WW
Jun 26 2015,107.08,,,,,,,,,,,103.72,,101.182,127.283,104.122,57.365,,63.99,79.841,,,,,,,86.627,,113.988,126.163,100.946,78.379,,118.499,247.689,113.695,,,,,,,,196.712,,56.504,,63.008,81.087,56.841,,,,,,,,,,,,,,62.395,86.977,135.668,,,56.258,56.89,65.18,55.919,58.149,,62.807,74.278,59.706,231.709,178.815,200.097,71.764,110.0,75.328,77.708,76.349,,,,,,,59.923,,60.399,76.836,59.757
Jun 27 2015,103.825,,,,,,,,,,,98.77,204.49,104.705,117.423,102.562,57.0,,64.026,79.328,64.45,,,,,,97.702,,104.315,133.034,146.156,75.948,,131.802,240.565,120.4,,,,,,,,206.932,247.95,56.15,,62.762,81.526,61.334,,,,,,,,,,,,,,71.883,96.811,132.79,,,53.52,55.757,64.885,55.745,56.709,,60.828,75.779,63.236,235.198,166.374,187.102,71.756,100.001,77.457,80.72,74.803,,,,,,,58.035,,60.587,80.166,55.829
Jun 28 2015,113.193,,,,,,,,,,,99.376,206.572,102.578,117.842,96.402,58.296,,67.473,68.797,68.725,,,,,,95.494,,105.27,136.724,111.672,76.397,,124.842,243.8,121.987,,,,,,,,201.559,,56.052,96.534,62.615,82.994,61.134,,,,,,,,,,,,,,70.059,84.497,127.785,,,57.0,55.058,67.83,57.438,58.796,,62.847,79.342,54.21,220.005,157.366,176.487,72.628,128.407,76.551,79.824,81.429,,,,,,,55.051,,63.774,77.798,60.964
Jun 29 2015,107.546,,,,,,,,,,,98.54,207.95,102.533,120.577,98.447,56.952,,65.72,83.263,63.704,,,,,,99.398,150.271,106.419,148.278,101.155,70.255,,112.68,240.072,115.992,,,,,,,,197.714,218.694,53.412,,59.599,77.479,63.162,,,,,,,,,,,,,,63.478,85.715,134.214,,,56.081,54.29,67.585,,55.516,,63.149,74.227,64.014,218.713,164.289,187.23,74.723,,78.205,82.737,75.024,,,,,,,57.595,,61.283,75.728,59.784
Jun 30 2015,107.583,,,,,,,,,,,96.718,,105.517,121.899,99.721,55.138,,65.748,93.532,65.934,,,,,,112.536,,110.438,133.059,110.024,70.423,,126.93,250.898,114.562,,,,,,,,210.217,,58.452,,62.033,75.576,61.334,,,,,,,,,,,,,,61.887,90.104,134.878,,,56.284,54.519,64.547,47.382,59.507,,60.37,68.923,60.852,225.203,168.449,185.079,73.039,123.099,79.935,85.559,76.146,,,,,,,59.318,,63.631,81.04,60.722
Jul 01 2015,109.024,,,,,,,,,,,101.935,,110.497,122.77,99.31,56.563,,64.57,99.266,69.419,,,,,,99.01,,118.269,147.29,106.517,78.506,,125.76,248.437,116.588,,,,,,,,206.774,,56.773,,59.976,74.127,59.441,,,,,,,,,,,,,,62.45,90.126,126.829,,,53.935,53.738,61.957,56.4,57.991,,63.279,78.955,59.721,215.544,169.179,177.549,68.116,,79.287,78.504,72.892,,,,,,,59.523,114.444,61.953,82.623,62.743
Jul 02 2015,108.478,,,,,,,,,,,95.238,,112.357,122.318,103.172,60.74,,65.737,76.714,69.233,,,,,,106.6,150.507,151.271,132.747,118.797,79.201,,128.304,234.377,120.496,,,,,,,,223.269,248.419,58.154,,61.1,81.107,61.643,,,,,,,,,,,,,,63.385,91.003,122.271,,,55.738,56.19,68.569,51.963,58.852,,62.879,76.278,62.438,227.027,170.859,187.797,72.8,,79.243,81.273,79.444,,,,,,,61.648,,60.607,82.435,63.751
Jul 03 2015,112.065,,,,,,,,,,,95.17,,106.983,121.48,103.416,,144.733,63.824,77.433,63.936,,,,,,110.239,174.962,109.963,123.549,98.491,83.172,,127.745,255.365,122.492,,,,,,,,218.919,,57.163,,58.979,72.235,62.198,,,,,,,,,,,,,,69.188,91.674,126.023,,,55.26,56.921,63.985,58.999,56.408,,63.713,75.451,61.037,231.307,163.054,184.905,76.867,,77.983,81.74,74.142,,,,,,,58.442,,61.391,81.219,62.303
Jul 04 2015,108.432,,,,,,,,,,,102.848,,107.981,122.203,103.895,58.071,,64.721,83.068,63.269,,,,,,94.897,173.579,111.66,125.198,124.603,52.299,,127.417,259.079,109.75,,,,,,,,203.754,212.884,59.916,96.737,61.668,77.604,60.726,,,,,,,,,,,,,,74.108,86.555,136.725,,,54.321,55.326,62.155,52.061,59.553,,62.152,83.499,58.904,234.56,175.811,187.467,68.782,127.488,78.3,84.872,76.066,,,,,,,60.954,,60.937,74.981,54.107
Jul 05 2015,104.293,,,,,,,,,,,102.77,,109.458,115.054,100.828,51.535,,66.499,83.479,64.381,,,,,,,,106.025,136.403,102.017,79.535,,116.293,251.243,120.013,,,,,,,,209.788,201.25,57.855,,59.934,73.877,56.564,,,,,,,,,,,,,,68.503,89.113,151.906,,,51.421,54.394,58.415,55.932,58.759,,61.434,74.094,57.216,217.493,156.071,176.962,74.386,,76.513,83.061,78.026,,,,,,,55.491,,59.967,73.36,56.483
Jul 06 2015,105.525,,,,,,,,,,,,140.011,101.411,117.417,71.657,56.47,,65.715,80.485,67.145,,,,,,107.008,172.5,99.792,140.342,95.247,83.65,,119.21,219.106,119.371,,,,,,,,197.003,200.0,56.691,,58.7,73.951,58.982,,,,,,,,,,,,,,67.796,88.631,146.618,,,51.616,53.849,62.256,55.898,58.687,178.2,59.084,66.925,59.407,215.768,139.019,178.86,75.824,,74.899,78.408,70.471,,,,,,,59.609,,60.886,76.312,58.389
Jul 07 2015,101.515,,,,,,,,,,,97.491,,103.103,117.761,99.032,56.776,,64.227,80.069,65.454,,,,,,92.89,,102.956,127.741,98.296,74.755,,115.394,225.773,107.31,,,,,,,,186.874,,55.683,87.97,61.443,70.225,62.73,,,,,,,,,,,,,,68.09,89.307,141.768,,,55.104,54.587,62.924,56.444,54.393,,60.104,68.276,62.19,221.93,150.505,184.82,73.218,98.353,76.532,84.631,68.766,,,,,,,62.381,,60.759,71.546,61.886
Jul 08 2015,101.677,,,,,,,,,,,90.76,185.657,104.068,122.374,94.797,57.494,,65.033,84.036,59.421,,,,,,90.871,,98.477,116.407,94.569,81.331,,112.515,181.464,108.769,,,,,,,,193.739,188.788,55.324,,58.425,66.063,64.324,,,,,,,,,,,,,,68.135,85.229,144.541,,,55.713,55.571,62.902,54.36,54.367,,57.995,72.112,,209.542,150.399,181.552,69.119,,78.131,79.24,71.075,,,,,,,53.414,,62.721,76.983,58.603
Jul 09 2015,104.978,,,,,,,,,,,106.09,,106.447,115.531,97.22,55.632,,64.254,70.272,67.824,,,,,,88.912,,108.051,129.848,88.152,81.931,,104.502,226.054,108.493,,,,,,,,196.517,187.919,54.583,99.044,58.121,68.807,59.204,,,,,,,,,,,,,,67.615,87.059,140.906,,,52.063,54.272,58.907,57.185,55.133,,61.393,68.683,57.827,209.442,158.637,170.563,64.179,96.309,69.503,78.594,70.915,,,,,,,57.592,,59.298,76.26,58.621
Jul 10 2015,102.835,,,,,,,,,,,96.413,167.577,105.57,112.348,98.139,60.922,,64.327,73.166,63.229,,,,,,83.789,202.423,104.781,125.6,93.43,78.82,,111.065,,105.304,,,,,,,,205.389,195.497,52.246,101.67,59.568,70.06,58.476,,,,,,,,,,,,,,64.23,84.661,154.171,,,50.993,54.487,62.748,54.204,53.617,,59.478,65.256,54.725,197.786,,177.1,64.371,,73.834,81.2,69.56,,,,,,,56.031,,61.643,70.097,55.234
Jul 11 2015,103.012,,,,,,,,,,,99.223,164.337,102.429,112.46,95.94,57.153,,64.745,78.501,64.824,,,,,,94.597,,106.54,130.287,95.469,79.098,,116.579,245.886,122.055,,,,,,,,188.433,222.358,54.899,,59.632,72.479,58.75,,,,,,,,,,,,,,65.502,81.406,131.723,,,52.478,52.386,60.24,57.726,55.395,,60.442,73.106,57.751,190.622,156.845,174.052,67.649,,72.293,77.249,68.597,,,,,,,55.539,,58.013,76.288,61.657
Jul 12 2015,98.713,,,,,,,,,,,85.539,,103.783,117.202,87.634,52.767,,63.567,80.772,53.512,,,,,,91.641,194.53,102.335,127.074,93.814,78.719,,112.454,226.648,121.992,,,,,,,,187.096,,51.273,100.423,55.582,64.58,59.963,,,,,,,,,,,,,,66.418,78.732,126.631,,,52.029,53.62,57.9,51.894,52.878,,55.062,69.429,61.297,199.883,157.352,174.162,66.025,,70.039,82.545,68.858,,,,,,,54.226,,58.744,73.734,58.355
Jul 13 2015,101.669,,,,,,,,,,,,164.973,95.983,113.811,91.086,54.762,,58.667,79.523,59.901,,,,,,86.822,159.025,146.179,150.014,91.269,78.578,,109.13,,111.73,,,,,,,,179.044,,54.851,99.315,55.558,69.688,57.382,,,,,,,,,,,,,,66.896,83.957,132.071,,,51.0,51.911,58.204,54.777,54.954,,57.457,73.664,63.579,190.988,149.89,172.024,63.359,,67.433,77.161,69.198,,,,,,,51.287,,57.149,72.258,57.702
Jul 14 2015,93.56,,,,,,,,,,,87.554,150.125,94.069,109.411,93.173,53.129,,62.903,80.012,59.836,,,,,,83.296,,92.296,116.144,86.906,70.825,,111.023,209.899,112.27,,,,,,,,187.797,180.1,55.587,,59.357,70.227,59.836,,,,,,,,,,,,,,58.033,83.8,132.818,,,53.743,52.919,59.485,56.278,55.061,,56.866,70.698,63.165,205.689,152.335,159.395,66.84,,70.445,79.016,69.413,,,,,,,54.513,,58.931,66.61,
Jul 15 2015,92.899,,,,,,,,,,,86.054,,94.887,101.938,83.197,50.886,127.01,61.801,84.404,63.49,,,,,,79.964,184.171,92.302,119.607,90.183,72.612,,108.181,218.2,117.987,,,,,,,,180.821,,55.317,,58.093,66.225,57.753,,,,,,,,,,,,,,61.319,81.26,128.952,,,51.149,51.032,56.718,,53.121,,57.896,69.705,,206.171,151.361,171.6,62.71,,70.644,73.777,69.313,,,,,,,55.214,,58.23,76.747,55.717
Jul 16 2015,95.83,,,,,,,,,,,85.431,,96.626,107.186,87.091,48.774,,61.203,81.671,64.902,,,,,,84.459,,89.716,137.56,91.452,72.122,,108.601,218.566,107.424,,,,,,,,185.717,184.502,51.8,,57.701,66.409,57.783,,,,,,,,,,,,,,61.705,79.708,133.468,,,51.18,50.987,56.546,52.702,54.927,,56.255,71.769,53.958,189.389,155.33,163.493,66.13,112.454,68.938,74.557,67.289,,,,,,,52.332,,55.001,73.571,57.065
Jul 17 2015,96.677,,,,,,,,,,,85.064,173.84,98.97,115.412,85.898,52.987,,62.144,81.163,55.473,,,,,,94.364,190.68,102.196,125.712,94.685,76.95,,107.883,220.07,105.8,,,,,,,,174.888,184.281,46.791,,57.754,65.306,59.403,,,,,,,,,,,,,,62.91,77.654,112.623,,,52.045,51.271,56.713,52.009,53.297,,54.863,73.719,58.433,191.867,145.813,157.91,63.963,,69.416,74.827,66.582,,,,,,,52.951,,56.862,70.675,57.503
Jul 18 2015,102.074,,,,,,,,,,,93.567,134.78,94.43,108.48,87.678,52.174,,59.435,79.354,63.982,,,,,,94.038,157.55,91.559,116.84,99.302,73.032,,116.626,226.04,97.53,,,,,,,,184.803,,43.821,,52.611,66.853,53.485,,,,,,,,,,,,,,58.137,73.814,133.612,,,50.81,50.468,57.96,49.241,52.996,,56.701,70.373,57.39,221.708,,170.755,65.608,112.34,67.34,76.056,63.914,,,,,,,56.05,,57.667,73.444,56.442
Jul 19 2015,96.681,,,,,,,,,,,90.501,144.735,93.053,103.644,89.941,49.108,127.651,59.906,74.966,63.253,,,,,,90.926,,95.151,120.209,93.892,70.981,,110.362,209.952,108.732,,,,,,,,184.092,,52.571,,54.923,69.974,58.197,,,,,,,,,,,,,,58.606,84.402,124.818,,,50.227,50.378,58.359,50.31,55.048,,54.557,66.552,61.054,197.305,140.809,172.326,67.978,103.787,69.296,73.104,67.285,,,,,,,51.206,,56.304,67.846,57.561
Jul 20 2015,93.745,,,,,,,,,,,90.619,,91.92,108.409,91.372,54.658,,58.784,73.933,56.662,,,,,,100.091,,109.282,125.155,93.984,75.122,,113.489,220.272,108.4,,,,,,,,177.471,175.194,53.272,,58.208,66.153,59.83,,,,,,,,,,,,,,52.105,79.544,121.571,,,52.152,51.244,56.715,,52.718,,57.071,72.541,52.894,196.433,170.572,163.485,63.071,,68.727,75.162,66.051,,,,,,,53.082,,54.227,66.596,55.738
Jul 21 2015,96.322,,,,,,,,,,,92.096,137.42,92.848,109.593,88.365,50.631,143.741,59.685,74.926,54.546,,,,,,91.051,,102.462,124.711,93.691,73.317,,110.578,,104.531,,,,,,,,169.373,,50.511,,56.527,67.163,58.599,,,,,,,,,,,,,,59.766,78.583,111.373,,,53.15,51.132,59.483,49.887,52.05,98.811,53.971,68.38,56.02,206.637,159.004,166.834,65.096,,67.445,74.243,68.831,,,,,,,52.013,,56.075,73.114,59.206
Jul 22 2015,97.531,,,,,,,,,,,94.182,,90.877,95.342,95.177,49.785,,57.039,83.721,57.234,,,,,,98.087,198.962,96.098,111.083,96.568,70.243,,107.36,205.315,113.69,,,,,,,,170.378,168.39,52.213,100.789,56.857,66.633,59.897,,,,,,,,,,,,,,65.98,78.032,121.344,,,50.535,52.577,54.608,52.224,51.26,,55.977,73.696,49.883,185.781,,153.281,61.698,,68.062,75.457,65.914,,,,,,,51.453,,56.99,67.938,58.603
Jul 23 2015,96.438,,,,,,,,,,,96.94,,91.9,108.833,86.976,51.976,,59.801,81.784,55.472,,,,,,93.977,,101.524,122.938,97.912,71.162,,104.017,212.167,,,,,,,,,168.574,,53.762,,54.884,72.385,58.973,,,,,,,,,,,,,,60.352,75.752,109.02,,,51.434,51.299,54.019,49.588,53.887,,57.115,61.732,57.163,190.798,144.927,164.677,67.139,90.0,69.385,72.374,64.789,,,,,,,52.695,,58.008,70.855,46.789
Jul 24 2015,101.972,,,,,,,,,,,82.995,,94.872,103.176,90.894,51.615,145.595,60.408,76.763,59.052,,,,,,86.738,,94.773,115.61,92.281,73.162,,100.491,196.365,96.933,,,,,,,,169.251,220.209,49.851,,56.4,59.438,52.353,,,,,,,,,,,,,,66.464,79.847,113.474,,,49.667,49.428,54.77,51.396,58.29,151.0,56.812,75.0,54.859,184.573,142.439,164.457,65.694,100.71,67.645,74.037,66.056,,,,,,,52.38,,56.731,69.371,54.011
Jul 25 2015,95.804,,,,,,,,,,,87.286,,93.173,112.4,89.676,52.286,,59.392,82.098,60.109,,,,,,87.743,,98.248,108.054,89.568,77.37,,105.237,190.723,,,,,,,,,174.172,191.433,49.827,,54.515,66.773,56.591,,,,,,,,,,,,,,52.73,74.595,114.482,,,51.279,52.104,56.225,52.0,,,55.12,71.837,58.862,179.475,143.177,155.103,61.906,100.667,66.961,71.229,66.233,,,,,,,56.478,,57.227,66.744,55.514
Jul 26 2015,87.491,,,,,,,,,,,79.86,,91.628,101.038,88.78,49.26,,59.481,73.857,62.92,,,,,,85.898,,93.233,114.816,93.648,72.632,,108.122,194.809,99.135,,,,,,,,162.341,169.995,52.126,,54.299,71.619,51.508,,,,,,,,,,,,,,54.873,77.384,107.674,,,50.884,50.006,54.688,40.119,48.771,,54.814,71.223,55.804,181.459,133.06,151.2,69.177,,63.904,68.147,64.076,,,,,,,54.7,,54.69,68.142,51.141
Jul 27 2015,91.811,,,,,,,,,,,82.403,,86.993,106.829,86.693,50.453,,59.334,72.52,58.083,,,,,,96.917,185.0,93.384,101.93,84.105,69.272,,103.566,197.65,101.667,,,,,,,,166.741,196.38,51.229,94.239,56.283,60.288,52.859,,,,,,,,,,,,,,61.707,76.255,123.861,,,50.201,49.534,58.829,52.92,51.561,,54.264,67.638,56.521,185.999,87.284,144.269,66.078,99.24,66.384,73.164,67.808,,,,,,,57.12,113.24,57.448,68.624,58.593
Jul 28 2015,93.684,,,,,,,,,,,79.088,,90.76,102.411,85.481,49.571,133.88,57.437,76.546,54.723,,,,,,88.943,,106.136,106.25,88.45,78.168,,103.951,195.639,110.89,,,,,,,,164.337,208.752,51.802,,55.663,72.479,54.232,,,,,,,,,,,,,,56.638,79.115,121.611,,,48.526,50.212,56.034,49.699,54.914,,55.252,66.128,54.355,194.607,138.41,155.816,64.404,101.22,69.348,74.732,65.579,,,,,,,52.442,,55.505,71.54,54.284
Jul 29 2015,89.604,,,,,,,,,,,93.442,183.929,90.863,105.763,85.379,51.747,,58.083,80.556,58.894,,,,,,89.158,,102.37,108.104,95.662,73.321,,102.73,178.109,110.811,,,,,,,,175.44,,50.141,100.016,55.845,73.567,55.783,,,,,,,,,,,,,,59.302,80.182,133.92,,,51.183,50.189,55.521,51.396,51.283,,54.824,69.658,55.541,184.771,142.951,165.291,63.098,97.163,69.363,76.691,68.907,,,,,,,47.783,,55.114,69.51,57.292
Jul 30 2015,91.793,,,,,,,,,,,86.16,,93.722,103.859,86.564,51.86,,58.766,71.48,58.145,,,,,,81.682,,100.3,151.654,91.304,69.767,,107.589,194.279,54.51,,,,,,,,164.286,,50.677,,55.425,68.545,52.387,,,,,,,,,,,,,,56.082,78.922,126.5,,,50.35,49.888,58.624,49.8,50.602,,54.715,67.774,50.531,183.732,149.91,153.601,63.532,102.712,71.155,75.902,61.178,,,,,,,50.412,,54.82,76.328,50.284
Jul 31 2015,93.189,,,,,,,,,,,92.175,,90.536,108.547,87.357,50.654,,58.23,75.804,58.323,,,,,,82.778,,96.279,125.534,86.092,66.652,,99.619,186.437,98.496,,,,,,,,161.68,175.688,51.168,,56.606,71.03,55.763,,,,,,,,,,,,,,60.587,78.02,115.094,,,50.47,52.389,59.709,47.936,52.026,,57.321,67.668,52.969,196.1,152.184,157.576,65.059,,71.926,76.077,67.2,,,,,,,53.095,114.995,52.606,75.544,58.175
Aug 01 2015,90.999,,,,,,,,,,,82.73,,84.832,106.441,84.382,50.796,,57.839,73.446,59.079,,,,,,87.548,,98.526,137.765,93.32,69.786,,107.284,179.016,102.41,,,,,,,,177.327,,48.729,,54.7,65.347,54.025,,,,,,,,,,,,,,60.466,77.441,123.955,,,45.868,50.687,58.845,49.716,50.596,,55.17,65.808,53.389,193.777,151.308,159.614,63.193,107.127,65.534,73.434,64.375,,,,,,,52.481,,55.062,73.746,56.472
Aug 02 2015,93.659,,,,,,,,,,,81.389,,99.965,104.678,85.669,50.624,,58.452,72.545,60.449,,,,,,,147.25,94.555,122.824,89.558,69.735,,109.768,127.757,,,,,,,,,158.648,,50.506,,54.992,66.821,60.494,,,,,,,,,,,,,,60.42,81.54,119.386,,,44.144,49.452,53.979,48.588,51.169,,53.9,65.99,56.725,180.402,155.031,156.202,62.015,,66.057,74.176,66.703,,,,,,,52.352,,54.306,72.761,59.004
Aug 03 2015,89.339,,,,,,,,,,,84.289,,78.229,105.413,84.927,48.971,,59.167,80.673,58.41,,,,,,79.467,,92.867,116.172,93.201,71.5,,109.701,176.799,102.847,,,,,,,,164.872,,49.787,112.102,53.918,59.894,54.155,,,,,,,,,,,,,,61.717,77.021,127.653,,,47.678,48.747,55.494,46.796,50.609,,53.74,67.557,58.802,175.726,154.338,152.917,64.6,108.14,66.952,74.718,65.779,,,,,,,49.173,,55.473,69.998,56.711
Aug 04 2015,92.22,,,,,,,,,,,85.268,110.44,87.667,104.832,83.639,50.788,,58.664,73.197,,,,,,,81.41,150.15,93.093,120.056,105.93,68.567,,113.565,179.459,98.818,,,,,,,,163.554,155.084,49.987,,55.005,66.274,56.796,,,,,,,,,,,,,,60.264,79.841,124.316,,,48.108,49.074,53.965,47.172,45.537,,53.159,66.263,58.785,163.534,151.333,152.642,44.015,,66.666,71.048,65.317,,,,,,,51.593,,55.637,64.75,52.546
Aug 05 2015,91.543,,,,,,,,,,,81.416,,85.446,97.383,82.824,48.19,,57.968,72.836,46.993,,,,,,82.505,,101.341,108.811,93.693,72.43,,104.572,,104.516,,,,,,,,161.123,166.095,49.277,,54.176,64.378,53.648,,,,,,,,,,,,,,58.021,77.858,,,,43.868,48.755,53.408,52.808,49.756,,54.559,65.003,55.869,168.293,,144.303,63.495,,64.534,71.532,65.102,,,,,,,52.62,,54.389,71.733,54.465
Aug 06 2015,92.45,,,,,,,,,,,77.162,123.994,85.948,102.24,78.321,46.912,,56.694,79.543,60.069,,,,,,85.003,,96.402,108.277,108.47,74.38,,105.793,163.855,109.404,,,,,,,,159.068,,49.967,,55.414,63.599,55.179,,,,,,,,,,,,,,61.533,79.973,121.929,,,48.529,49.419,53.774,53.14,50.542,,54.865,67.357,55.251,176.592,150.531,148.359,63.019,,64.016,69.982,64.752,,,,,,,50.775,,56.135,72.079,53.483
Aug 07 2015,91.798,,,,,,,,,,,78.784,,90.637,101.191,84.772,49.671,,56.609,75.328,58.289,,,,,,87.625,157.84,96.126,101.558,89.273,70.745,,113.36,166.147,104.599,,,,,,,,160.68,179.685,49.975,,54.056,62.544,48.252,,,,,,,,,,,,,,60.495,79.835,114.12,,,48.494,48.699,54.021,52.529,49.824,,53.506,66.79,53.923,178.691,,158.803,60.643,87.09,65.97,67.015,62.23,,,,,,,52.68,,55.336,73.784,55.841
Aug 08 2015,88.972,,,,,,,,,,,81.425,176.0,88.483,106.821,84.257,50.239,,55.786,68.639,55.144,,,,,,85.132,142.32,93.469,98.005,96.843,67.985,,105.942,168.759,,,,,,,,,157.376,177.911,51.562,,53.795,60.993,47.961,,,,,,,,,,,,,,59.271,78.054,120.411,,,49.622,48.163,56.292,53.466,49.957,,46.829,65.758,52.654,167.535,,157.478,64.204,,63.428,68.555,63.349,,,,,,,50.04,88.955,54.638,73.408,57.037
Aug 09 2015,85.97,,,,,,,,,,,80.088,,86.422,101.935,80.718,48.936,157.537,55.765,72.867,55.152,,,,,,85.286,195.674,93.107,110.33,87.051,70.184,,104.738,176.167,88.002,,,,,,,,159.754,,51.018,,53.709,63.702,52.942,,,,,,,,,,,,,,56.222,77.703,119.944,,,,49.904,53.914,53.24,48.174,,53.436,64.815,53.223,172.49,139.015,150.783,59.688,,65.902,67.605,58.799,,,,,,,49.893,,54.731,68.055,49.21
Aug 10 2015,85.263,,,,,,,,,,,81.425,,88.022,96.049,80.571,50.963,,56.52,68.055,62.462,,,,,,81.042,158.649,92.269,104.908,91.347,56.595,,101.469,168.691,95.582,,,,,,,,152.35,,48.382,,51.854,61.392,51.397,,,,,,,,,,,,,,59.463,74.421,124.262,,,49.333,47.976,51.113,49.319,49.91,,52.571,63.745,,168.995,133.68,147.966,59.414,105.0,63.548,68.984,60.391,,,,,,,50.633,,53.448,67.171,57.098
Aug 11 2015,86.413,,,,,,,,,,,78.834,,93.497,99.985,82.398,50.193,,56.76,70.439,53.703,,,,,,90.002,155.064,90.052,118.132,91.305,72.003,,106.199,181.805,92.118,,,,,,,,155.941,184.0,49.041,,53.131,62.876,53.639,,,,,,,,,,,,,,51.19,73.257,120.74,,,48.942,48.444,54.304,46.098,51.244,,52.825,65.464,53.284,175.378,138.869,149.823,57.169,,64.271,69.866,64.029,,,,,,,51.892,,52.98,70.348,56.15
Aug 12 2015,85.451,,,,,,,,,,,81.366,156.287,87.112,97.927,84.538,49.78,,54.32,71.623,55.088,,,,,,81.863,,96.384,101.003,84.872,69.058,,104.687,171.949,102.614,,,,,,,,158.563,182.86,49.732,,53.301,61.375,51.274,,,,,,,,,,,,,,53.061,74.035,118.743,,,47.909,48.341,54.397,47.657,47.03,,53.407,65.937,51.023,172.82,141.331,142.44,63.481,,62.092,66.499,62.337,,,,,,,49.26,,52.418,68.337,55.273
Aug 13 2015,81.749,,,,,,,,,,,78.417,,84.587,99.086,82.337,49.858,,54.927,65.647,57.008,,,,,,81.054,150.731,84.111,104.893,82.971,65.998,,97.519,152.367,99.681,,,,,,,,157.46,,48.121,,52.804,67.496,51.177,,,,,,,,,,,,,,49.92,73.429,104.121,,,48.172,48.332,49.336,47.283,47.063,,52.482,61.87,53.312,166.532,141.787,133.082,62.46,,65.38,63.322,65.07,,,,,,,52.269,123.06,53.288,67.202,48.736
Aug 14 2015,81.207,,,,,,,,,,,78.271,,86.256,95.687,79.458,50.161,,56.565,68.457,57.868,,,,,,81.931,134.615,87.635,113.959,93.37,65.683,,102.286,159.362,86.233,,,,,,,,156.164,170.0,49.756,,52.333,64.071,52.299,,,,,,,,,,,,,,53.882,74.577,105.108,,,47.509,48.221,51.779,48.122,48.299,,51.336,67.098,55.52,173.683,,144.089,56.377,,64.398,70.537,61.524,,,,,,,50.181,,53.661,65.802,39.007
Aug 15 2015,81.111,,,,,,,,,,,76.229,151.4,81.594,81.983,76.357,47.27,,52.92,68.425,55.55,,,,,,78.57,156.003,94.426,102.528,79.082,62.241,,92.191,178.783,83.21,,,,,,,,148.548,199.006,42.702,112.7,53.901,58.08,42.012,,,,,,,,,,,,,,53.989,73.12,112.787,,,40.184,43.794,50.201,48.416,46.593,,49.516,66.028,49.93,171.258,127.759,133.416,59.408,,59.23,63.416,61.384,,,,,,,48.365,,48.982,65.227,51.136
